manner_of_death,armed,age,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,arms_category,gender
shot,gun,58.0,White,New Boston,TX,TRUE,attack,Not fleeing,FALSE,Guns,F
shot,knife,39.0,Hispanic,Davie,FL,FALSE,other,Not fleeing,FALSE,Sharp objects,M

shot,gun,36.0,Black,Pasadena,CA,FALSE,attack,Not fleeing,TRUE,Guns,M
shot,unknown,27.0,Native,Tonalea,AZ,FALSE,undetermined,Other,FALSE,Unknown,M
shot,knife,20.0,Hispanic,Garden Grove,CA,TRUE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,17.0,Hispanic,Phoenix,AZ,FALSE,attack,Foot,FALSE,Guns,M
shot,unknown,59.0,Hispanic,Huron,CA,FALSE,attack,Not fleeing,FALSE,Unknown,M
shot,gun,47.0,White,Carlsbad,NM,FALSE,attack,Not fleeing,FALSE,Guns,F
shot,gun,45.0,Other,Miami Gardens,FL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,34.0,White,Blackwell,OK,FALSE,attack,Car,FALSE,Guns,F
shot,knife,46.0,Hispanic,Archdale,NC,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,knife,26.0,Black,Auburn,WA,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,hammer,21.0,Hispanic,Los Angeles,CA,FALSE,other,Other,FALSE,Blunt instruments,M
shot,gun,29.0,White,Auburn,ME,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,33.0,White,Ashland,WI,FALSE,other,Car,FALSE,Guns,M
shot,gun,47.0,White,Inman,SC,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,22.0,Black,Chicago,IL,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,unarmed,41.0,White,Montgomery,NY,FALSE,other,Not fleeing,FALSE,Unarmed,M
shot,gun,28.0,White,Pearl River County,MS,TRUE,attack,Car,FALSE,Guns,M
shot,gun,56.0,White,Wichita,KS,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,gun,41.0,White,Indian River County,FL,FALSE,attack,Car,FALSE,Guns,M
shot,gun,35.0,Hispanic,Houston,TX,FALSE,other,Not fleeing,FALSE,Guns,M
shot,unknown,59.0,Other,Fort Lauderdale,FL,FALSE,other,Other,FALSE,Unknown,M
shot,gun,30.0,Black,Kansas City,MO,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,49.0,White,Wichita,KS,TRUE,attack,Foot,FALSE,Guns,M
shot,gun,41.0,Black,Joliet,IL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,21.0,Black,Chicago,IL,FALSE,other,Not fleeing,FALSE,Guns,M
shot,gun,62.0,White,Wilmington,NC,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,gun,32.0,Black,Huntsville,AL,TRUE,attack,Not fleeing,FALSE,Guns,F
shot,gun,22.0,Hispanic,Amarillo,TX,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,58.0,White,Havre de Grace,MD,TRUE,other,Not fleeing,FALSE,Guns,M
shot,vehicle,32.0,White,Gorham,ME,FALSE,attack,Car,FALSE,Vehicles,M
shot,unarmed,26.0,Asian,Auburn,WA,TRUE,other,Not fleeing,FALSE,Unarmed,M
shot,unarmed,35.0,Native,Bartlesville,OK,TRUE,undetermined,Not fleeing,FALSE,Unarmed,M
shot,gun,27.0,White,Anderson,CA,FALSE,other,Not fleeing,FALSE,Guns,M
shot,knife,35.0,Black,Shreveport,LA,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,crowbar,23.0,Black,Walnut Creek,CA,TRUE,attack,Not fleeing,TRUE,Blunt instruments,M
shot,gun,59.0,White,Collierville,TN,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,gun,23.0,White,San Ysidro,CA,TRUE,attack,Car,FALSE,Guns,M
shot,gun,43.0,Black,Ardsley,NY,FALSE,attack,Other,FALSE,Guns,M
shot,unarmed,41.0,Black,Detroit,MI,FALSE,other,Car,FALSE,Unarmed,M
shot,knife,56.0,White,Davidsonville,MD,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun,45.0,White,Indialantic,FL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,28.0,Hispanic,Bernalillo,NM,FALSE,other,Not fleeing,FALSE,Guns,M
shot,gun,37.1179309,White,Jonesboro,AR,TRUE,other,Not fleeing,FALSE,Guns,M
shot,knife,54.0,White,Trinity,NC,TRUE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,39.0,White,Escalon,CA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,unarmed,37.1179309,Black,Los Angeles,CA,FALSE,other,Car,FALSE,Unarmed,M
shot,sharp object,41.0,Hispanic,Los Angeles,CA,FALSE,other,Not fleeing,TRUE,Sharp objects,M
shot,gun,27.0,Black,Los Angeles,CA,FALSE,other,Not fleeing,FALSE,Guns,M
shot,gun,70.0,White,Braxton,MS,TRUE,attack,Other,FALSE,Guns,M
shot,gun,37.1179309,Hispanic,Modesto,CA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,35.0,Hispanic,San Gabriel,CA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,26.0,Black,St. Louis,MO,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,58.0,White,Bonnyman,KY,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,46.0,White,Bristol,TN,FALSE,other,Not fleeing,FALSE,Guns,M
shot,gun,39.0,Black,Clearwater,FL,FALSE,other,Not fleeing,FALSE,Guns,M
shot,ax,33.0,Hispanic,Fresno,CA,TRUE,attack,Not fleeing,TRUE,Blunt instruments,F
shot,gun,20.0,Black,Fort Worth,TX,FALSE,other,Foot,FALSE,Guns,M
shot,knife,38.0,White,Portland,OR,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun,41.0,White,Shirley,AR,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,32.0,Hispanic,Menifee,CA,FALSE,attack,Car,FALSE,Guns,M
shot,vehicle,37.1179309,White,Kingsport,TN,FALSE,attack,Not fleeing,FALSE,Vehicles,M

shot,gun,19.0,Black,Lawton,OK,TRUE,other,Car,FALSE,Guns,M
shot,knife,27.0,Black,Porteau,OK,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,barstool,40.0,Hispanic,Orlando,FL,TRUE,attack,Not fleeing,FALSE,Other unusual objects,M
shot,unknown,61.0,White,Hopkins County,TX,FALSE,other,Not fleeing,FALSE,Unknown,M
shot,vehicle,20.0,Black,Memphis,TN,FALSE,attack,Foot,FALSE,Vehicles,M
shot,unarmed,35.0,Hispanic,Farmers Branch,TX,FALSE,other,Car,FALSE,Unarmed,M
shot,vehicle,17.0,Black,Rockville,MD,FALSE,attack,Car,FALSE,Vehicles,M
shot,vehicle,22.0,Black,Jacksonville,AR,FALSE,attack,Car,FALSE,Vehicles,M
shot,gun,45.0,White,Belmont,NH,TRUE,other,Not fleeing,FALSE,Guns,M
shot,knife,20.0,Black,Renton,WA,TRUE,attack,Other,FALSE,Sharp objects,M
shot,unknown,18.0,Black,Racine,WI,FALSE,other,Other,FALSE,Unknown,M
shot,gun,28.0,Black,Birmingham,AL,FALSE,attack,Car,FALSE,Guns,M
shot,knife,38.0,Hispanic,Toppenish,WA,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,knife,53.0,Black,South Bend,IN,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,31.0,Hispanic,Tucson,AZ,FALSE,attack,Other,FALSE,Guns,M
shot,gun,48.0,White,Fairbanks,AK,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,vehicle,20.0,Hispanic,Brownsville,TX,FALSE,attack,Car,FALSE,Vehicles,M
shot,gun,35.0,Hispanic,Las Cruces,NM,FALSE,attack,Car,FALSE,Guns,M
shot,gun,22.0,White,Dallas,TX,TRUE,attack,Foot,FALSE,Guns,M
shot,knife,18.0,Hispanic,Centralia,WA,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,toy weapon,74.0,Black,Syracuse,NY,FALSE,attack,Not fleeing,FALSE,Other unusual objects,M
shot,gun,33.0,Hispanic,Mission,TX,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,38.0,White,Ashville,OH,FALSE,other,Car,FALSE,Guns,M
shot,gun,26.0,Hispanic,Big Sur,CA,FALSE,attack,Other,FALSE,Guns,M
shot,gun,41.0,White,Phoenix,MD,FALSE,other,Other,TRUE,Guns,M
shot,knife,29.0,White,Springfield,OH,TRUE,attack,Foot,FALSE,Sharp objects,M
shot,gun,19.0,Black,Boston,MA,FALSE,attack,Car,TRUE,Guns,M
shot,gun,61.0,Black,Englewood,FL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,knife,34.0,White,Seminole,TX,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,knife,35.0,Hispanic,San Antonio,TX,TRUE,other,Not fleeing,FALSE,Sharp objects,M
shot,knife,43.0,White,Menasha,WI,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,sword,50.0,White,Timberville,VA,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,sharp object,32.0,Black,Sugarcreek,OH,FALSE,attack,Not fleeing,TRUE,Sharp objects,M
shot,gun,50.0,Black,Springfield,FL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,unknown,54.0,Black,Orangeburg,SC,FALSE,undetermined,Other,FALSE,Unknown,M
shot,gun,35.0,White,Wolfe County,KY,FALSE,other,Not fleeing,FALSE,Guns,M
shot,gun,33.0,White,Omaha,NE,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,unarmed,18.0,Hispanic,Los Angeles,CA,FALSE,other,Not fleeing,FALSE,Unarmed,M
shot,vehicle,50.0,White,Tulsa,OK,FALSE,attack,Car,FALSE,Vehicles,M
shot,gun,41.0,Hispanic,Yucca Valley,CA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,37.0,Black,Pueblo,CO,FALSE,other,Car,FALSE,Guns,M
shot,gun,76.0,White,Smyrna,TN,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,19.0,White,Pearl,MS,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,40.0,White,Bacliff,TX,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,61.0,White,Denton County,TX,FALSE,attack,Other,FALSE,Guns,M
shot,gun,61.0,White,Lantana,TX,FALSE,attack,Not fleeing,TRUE,Guns,M
shot,gun,22.0,Hispanic,Denver,CO,FALSE,attack,Not fleeing,FALSE,Guns,M

shot,knife,23.0,Asian,Athens,GA,TRUE,attack,Not fleeing,TRUE,Sharp objects,M
shot,knife,67.0,Black,Port St. Lucie,FL,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,ax,44.0,White,Bagley Township,MI,TRUE,attack,Other,FALSE,Blunt instruments,M
shot,gun,23.0,Other,Eagan,MN,FALSE,other,Foot,TRUE,Guns,M
shot,gun,39.0,Black,Elyria,OH,FALSE,attack,Car,FALSE,Guns,M
shot,hammer,53.0,White,Salem,IN,FALSE,other,Not fleeing,FALSE,Blunt instruments,M
shot,screwdriver,39.0,Native,Poulsbo,WA,TRUE,other,Not fleeing,FALSE,Piercing objects,M
shot,knife,26.0,White,West Des Moines,IA,TRUE,other,Not fleeing,FALSE,Sharp objects,M
shot,toy weapon,38.0,Hispanic,El Paso,TX,FALSE,attack,Not fleeing,FALSE,Other unusual objects,F
shot,unarmed,49.0,Asian,Chino,CA,FALSE,other,Not fleeing,TRUE,Unarmed,M
shot,gun,34.0,Hispanic,Lakewood,CO,FALSE,attack,Foot,FALSE,Guns,M
shot and Tasered,piece of wood,47.0,Hispanic,Roswell,GA,FALSE,attack,Not fleeing,FALSE,Other unusual objects,M
shot,scissors,34.0,Hispanic,West Jordan,UT,FALSE,other,Foot,FALSE,Sharp objects,M
shot,gun,58.0,White,Mountain Grove,MO,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,toy weapon,17.0,White,Anaheim,CA,TRUE,attack,Not fleeing,TRUE,Other unusual objects,F
shot,unarmed,21.0,White,Oak View,CA,FALSE,attack,Not fleeing,FALSE,Unarmed,M
shot,knife,37.0,Hispanic,Ruskin,FL,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun,43.0,Black,Rosedale,MD,FALSE,attack,Other,FALSE,Guns,M
shot,knife,61.0,White,Jacksonville,AR,TRUE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,28.0,Black,Pensacola,FL,FALSE,attack,Car,FALSE,Guns,M
shot,gun,41.0,White,Timberville,VA,FALSE,other,Not fleeing,FALSE,Guns,M
shot,gun,23.0,White,Brooklyn,OH,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,unknown,36.0,Hispanic,Bakersfield,CA,FALSE,undetermined,Not fleeing,FALSE,Unknown,M
shot,gun,23.0,Black,Greenville,NC,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,26.0,White,Citrus Heights,CA,FALSE,attack,Other,FALSE,Guns,M
shot,knife,32.0,Black,Adelanto,CA,FALSE,attack,Foot,FALSE,Sharp objects,M
shot,gun,62.0,White,Kansas City,KS,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,knife,33.0,Hispanic,Jacksonville,FL,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,knife,32.0,White,Arpin,WI,TRUE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,69.0,White,Tacoma,WA,FALSE,other,Not fleeing,FALSE,Guns,M
shot,unarmed,35.0,Hispanic,Kirkland,WA,FALSE,attack,Not fleeing,FALSE,Unarmed,M
shot,gun,46.0,White,Coleman,FL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,knife,46.0,Black,Orange,NJ,FALSE,other,Foot,FALSE,Sharp objects,M
shot,gun,22.0,Black,Hollywood,FL,FALSE,attack,Car,FALSE,Guns,M
shot,gun,20.0,Black,Penn Hills,PA,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,30.0,Black,Dallas,TX,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,49.0,Black,Baltimore,MD,FALSE,attack,Not fleeing,TRUE,Guns,M
shot,toy weapon,43.0,White,Salt Lake City,UT,TRUE,other,Not fleeing,TRUE,Other unusual objects,M
shot,knife,52.0,Hispanic,Chino Hills,CA,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,56.0,White,Porterdale,GA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,36.0,White,Lake Jackson,TX,FALSE,attack,Car,FALSE,Guns,M
shot,gun,40.0,White,Lake Jackson,TX,FALSE,attack,Car,FALSE,Guns,F
shot,toy weapon,52.0,Black,Modesto,CA,FALSE,attack,Not fleeing,TRUE,Other unusual objects,M
shot,gun,35.0,White,McAlester,OK,FALSE,attack,Car,FALSE,Guns,M
shot,gun,35.0,Black,Birmingham,AL,FALSE,attack,Foot,FALSE,Guns,M
shot,knife,53.0,Hispanic,Pueblo,CO,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,23.0,Black,Metairie,LA,FALSE,other,Not fleeing,FALSE,Guns,M
shot,gun,19.0,Black,Fort Worth,TX,FALSE,attack,Not fleeing,TRUE,Guns,M
shot,garden tool,41.0,Hispanic,Pemberton,NJ,FALSE,other,Other,FALSE,Blunt instruments,M
shot,gun,39.0,White,League City,TX,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,knife,28.0,Hispanic,Albuquerque,NM,TRUE,other,Not fleeing,FALSE,Sharp objects,F
shot,gun,28.0,Black,Tacoma,WA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,37.1179309,Black,Wesson,MS,FALSE,attack,Other,FALSE,Guns,M
shot,gun,53.0,White,Ranburne,AL,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,scissors,27.0,White,Asbury Park,NJ,TRUE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun,31.0,Black,Ross Township,PA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,38.0,Hispanic,Colorado Springs,CO,FALSE,other,Car,FALSE,Guns,M
shot,unarmed,38.0,Black,Port Allen,LA,FALSE,undetermined,Other,FALSE,Unarmed,M
shot,gun,41.0,Hispanic,Hartford,CT,FALSE,attack,Car,TRUE,Guns,M
shot,gun,49.0,White,Three Springs,PA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,56.0,White,Sun City,SC,TRUE,other,Not fleeing,FALSE,Guns,M
shot,gun,62.0,Hispanic,Boyton Beach,FL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,ax,31.0,White,Portland,OR,FALSE,attack,Other,FALSE,Blunt instruments,M
shot,unknown,37.0,White,Roy,UT,FALSE,other,Other,FALSE,Unknown,M
shot,gun,37.1179309,Hispanic,San Antonio,TX,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,28.0,White,Council Bluffs,IA,FALSE,attack,Car,FALSE,Guns,M
shot and Tasered,knife,46.0,Asian,Austin,TX,TRUE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun,21.0,Black,Los Angeles,CA,FALSE,attack,Foot,FALSE,Guns,M
shot,unarmed,30.0,White,Arlington,TX,FALSE,other,Not fleeing,FALSE,Unarmed,F
shot,gun,36.0,White,Charleston,WV,FALSE,attack,Other,FALSE,Guns,M
shot,knife,48.0,White,Tampa,FL,TRUE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun,34.0,Black,Minneapolis,MN,FALSE,attack,Not fleeing,TRUE,Guns,M
shot,gun,45.0,Black,Indianapolis,IN,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,19.0,Black,Colorado Springs,CO,FALSE,other,Foot,TRUE,Guns,M
shot,gun,32.0,Hispanic,Revere,MA,FALSE,attack,Car,FALSE,Guns,M
shot,gun,32.0,White,Carson City,NV,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,24.0,White,Dayton,OH,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,gun,65.0,White,Hanceville,AL,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,gun,29.0,Hispanic,Salt Lake City,UT,FALSE,attack,Not fleeing,TRUE,Guns,M
shot,knife,49.0,Black,Memphis,TN,FALSE,attack,Foot,FALSE,Sharp objects,M
shot,vehicle,19.0,Hispanic,Bakersfield,CA,FALSE,other,Car,FALSE,Vehicles,M
shot,gun,56.0,White,Lowell,AR,TRUE,undetermined,Not fleeing,FALSE,Guns,M
shot,gun,39.0,Black,Irvington,NJ,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,43.0,White,Pocahontas County,WV,FALSE,attack,Car,FALSE,Guns,M
shot,gun,57.0,White,Rifle,CO,TRUE,other,Foot,FALSE,Guns,M
shot,gun,49.0,White,Shaler Township,PA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,18.0,Black,Longview,TX,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,27.0,Black,Moss Point,MS,FALSE,attack,Foot,TRUE,Guns,M
shot,machete,52.0,Hispanic,Garland,TX,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun and vehicle,37.0,Hispanic,Kansas City,MO,FALSE,attack,Foot,FALSE,Multiple,M
shot,gun,45.0,White,Augusta,GA,FALSE,attack,Car,FALSE,Guns,M
shot,gun,49.0,White,Riverside,CA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,38.0,White,Chetopa,KS,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,unarmed,31.0,White,Joplin,MO,FALSE,attack,Not fleeing,FALSE,Unarmed,M
shot,gun,51.0,Black,Clinton,TN,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,gun,37.1179309,White,Louisville,KY,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,51.0,Black,Kansas City,KS,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,vehicle,20.0,White,Ramseur,NC,FALSE,attack,Car,FALSE,Vehicles,M
shot,knife,26.0,Hispanic,Ogden,UT,FALSE,attack,Not fleeing,TRUE,Sharp objects,M
shot,gun,25.0,Black,Gary,IN,FALSE,undetermined,Not fleeing,FALSE,Guns,M
shot,gun,37.1179309,Black,Newport News,VA,FALSE,attack,Car,FALSE,Guns,M
shot,gun,62.0,White,Springville,IN,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,27.0,Black,Dallas,TX,FALSE,attack,Car,TRUE,Guns,M
shot,gun,33.0,Hispanic,Los Angeles,CA,FALSE,attack,Foot,TRUE,Guns,M
shot,gun,39.0,Hispanic,Los Angeles,CA,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,18.0,Black,Fort Worth,TX,FALSE,attack,Foot,TRUE,Guns,M
shot,unknown,27.0,White,Nicholasville,KY,FALSE,undetermined,Not fleeing,FALSE,Unknown,M
shot,unknown,50.0,Hispanic,Stanton,CA,FALSE,undetermined,Other,FALSE,Unknown,M
shot,toy weapon,57.0,White,Albuquerque,NM,FALSE,attack,Not fleeing,FALSE,Other unusual objects,M
shot,Taser,29.0,Black,Dayton,OH,FALSE,attack,Foot,FALSE,Electrical devices,M
shot,unarmed,39.0,White,Glennville,GA,FALSE,attack,Not fleeing,FALSE,Unarmed,M
shot,unarmed,31.0,White,West Valley City,UT,FALSE,other,Not fleeing,TRUE,Unarmed,M
shot,knife,34.0,White,Cottage Grove,OR,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,shovel,52.0,Hispanic,El Cerrito,CA,TRUE,attack,Not fleeing,TRUE,Blunt instruments,M
shot,unarmed,33.0,Black,Knoxville,TN,FALSE,attack,Not fleeing,FALSE,Unarmed,M
shot,gun,37.0,Black,Helena,AR,FALSE,attack,Other,FALSE,Guns,M
shot,gun,52.0,Black,Baton Rouge,LA,TRUE,attack,Car,FALSE,Guns,M
shot,knife,62.0,Black,Gordo,AL,TRUE,other,Other,FALSE,Sharp objects,M
shot,gun and car,30.0,Black,Baltimore,MD,FALSE,attack,Car,FALSE,Multiple,M
shot,knife,28.0,White,Salina,KS,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun and vehicle,51.0,Hispanic,Tolleson,AZ,FALSE,attack,Other,FALSE,Multiple,M
shot,gun,23.0,Black,St. Louis,MO,FALSE,other,Foot,FALSE,Guns,M
shot,gun,36.0,White,Odessa,TX,TRUE,attack,Car,FALSE,Guns,M
shot,gun,37.0,Hispanic,Denver,CO,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,vehicle,49.0,White,Sand Springs,OK,FALSE,attack,Car,TRUE,Vehicles,M
shot,gun,49.0,White,Caldwell,ID,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,grenade,35.0,White,Missoula,MT,TRUE,attack,Not fleeing,FALSE,Explosives,M
shot,knife,17.0,White,Kerrville,TX,FALSE,other,Not fleeing,FALSE,Sharp objects,M
shot,gun,30.0,White,Bluff City,TN,FALSE,attack,Car,FALSE,Guns,M
shot,vehicle,34.0,Hispanic,Kaukauna,WI,FALSE,other,Car,FALSE,Vehicles,M
shot,vehicle,46.0,White,Van Wert,OH,TRUE,other,Car,FALSE,Vehicles,M
shot,knife,29.0,White,Coeur d'Alene,ID,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,28.0,Black,St. Louis,MO,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,unarmed,43.0,White,East Hartford,CT,FALSE,attack,Not fleeing,FALSE,Unarmed,M
shot,gun,42.0,Black,Glendora,CA,FALSE,other,Foot,FALSE,Guns,M
shot,knife,30.0,Hispanic,Richfield,MN,TRUE,other,Car,FALSE,Sharp objects,M
shot,toy weapon,24.0,Black,Tacoma,WA,FALSE,undetermined,Foot,FALSE,Other unusual objects,M
shot,gun,27.0,Black,Oklahoma City,OK,FALSE,attack,Other,TRUE,Guns,M
shot,gun,41.0,White,Aberdeen,WA,FALSE,attack,Foot,FALSE,Guns,M
shot,gun and knife,47.0,Hispanic,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE,Multiple,M
shot,knife,26.0,Black,Wellington,UT,TRUE,other,Not fleeing,TRUE,Sharp objects,M
shot,gun,20.0,White,Burlington,IA,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,18.0,Black,Columbus,OH,FALSE,other,Car,FALSE,Guns,M
shot,gun,37.1179309,Black,Houston,TX,FALSE,attack,Foot,FALSE,Guns,M
shot,unknown,29.0,White,Independence,MO,FALSE,attack,Other,FALSE,Unknown,M
shot,piece of wood,35.0,Hispanic,Santa Clarita,CA,FALSE,attack,Not fleeing,FALSE,Other unusual objects,M
shot,gun,77.0,White,Loyal,WI,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,toy weapon,31.0,Black,Arlington,TX,TRUE,attack,Not fleeing,TRUE,Other unusual objects,M
shot,unarmed,54.0,Black,Baton Rouge,LA,FALSE,undetermined,Not fleeing,FALSE,Unarmed,M
shot,gun,33.0,Hispanic,Plainview,TX,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,gun,76.0,White,Ooltewah,TN,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,knife,28.0,White,Oklahoma City,OK,TRUE,attack,Not fleeing,TRUE,Sharp objects,M
shot,knife,31.0,Black,St. Paul,MN,FALSE,attack,Not fleeing,TRUE,Sharp objects,M
shot,gun,53.0,Black,Washington,DC,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,33.0,White,Elizabethon,TN,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,37.0,White,Sanger,TX,FALSE,attack,Foot,FALSE,Guns,M
shot,hatchet,57.0,White,Richmond,VA,TRUE,attack,Not fleeing,TRUE,Blunt instruments,F
shot,samurai sword,36.0,White,Oceanside,NY,TRUE,attack,Not fleeing,FALSE,Sharp objects,M
shot and Tasered,gun,39.0,Black,New York,NY,FALSE,attack,Foot,TRUE,Guns,M
shot,gun,43.0,White,Salem,OR,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,44.0,White,Tallahassee,FL,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,33.0,Black,Memphis,TN,FALSE,attack,Not fleeing,FALSE,Guns,M
shot and Tasered,knife,49.0,Black,Wilkinsburg,PA,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,pellet gun,18.0,Black,Long Beach,CA,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,21.0,White,Gainesville,GA,TRUE,attack,Not fleeing,TRUE,Guns,M
shot,gun,57.0,White,Lakewood,CO,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,29.0,White,Ada,OK,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,knife,58.0,Native,Riverton,WY,TRUE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,74.0,White,Austin,TX,FALSE,attack,Not fleeing,FALSE,Guns,M
shot,gun,63.0,Hispanic,Los Angeles,CA,FALSE,other,Other,FALSE,Guns,M
shot,gun,28.0,White,Floyd County,GA,FALSE,attack,Foot,FALSE,Guns,M
shot,gun,67.0,White,Richlands,NC,FALSE,attack,Car,FALSE,Guns,M
shot,gun,64.0,White,Hartsville,SC,FALSE,attack,Not fleeing,FALSE,Guns,M
shot and Tasered,gun,32.0,White,Lacombe,LA,TRUE,attack,Not fleeing,FALSE,Guns,M
shot,knife,49.0,Black,Hyattsville,MD,FALSE,attack,Not fleeing,FALSE,Sharp objects,M
shot,gun,28.0,White,Lexington County,SC,FALSE,attack,Other,FALSE,Guns,M
shot,knife,31.0,Black,Baltimore,MD,FALSE,attack,Foot,FALSE,Sharp objects,M
shot,toy weapon,20.0,White,Monument,CO,TRUE,attack,Not fleeing,FALSE,Other unusual objects,M
shot,gun,27.0,Black,New York,NY,FALSE,attack,Not fleeing,TRUE,Guns,M
